8828,11947,8831,8949,20559
0,-0.174739,0,1,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
0,-0.174739,0,30,0
